"ZEIT";"RAUMID";"BEZ";"PGR";"BZR";"PLR";"STADTRAUM";"WLEINFoL";"WLEINFmL";"WLMIToL";"WLMITmL";"WLGUToL";"WLGUTmL";"WLNZORD"
"201213";"01022207";"01";"02";"22";"07";"1";0;0;1000;759;1347;2284;0
"201213";"01033101";"01";"03";"31";"01";"1";18582;6774;0;0;0;0;0
"201213";"01033102";"01";"03";"31";"02";"1";7809;3493;0;0;0;0;0
"201213";"01033201";"01";"03";"32";"01";"1";9529;3271;0;0;0;0;0
"201213";"01033202";"01";"03";"32";"02";"1";7397;2235;0;0;0;0;0
"201213";"01033203";"01";"03";"32";"03";"1";7920;5708;0;0;0;0;0
"201213";"01044101";"01";"04";"41";"01";"1";12327;7096;54;20;0;0;0
"201213";"01044102";"01";"04";"41";"02";"1";5349;5035;3767;1222;0;0;0
"201213";"01044103";"01";"04";"41";"03";"1";5785;2127;0;0;0;0;0
"201213";"01044201";"01";"04";"42";"01";"1";12531;10188;0;0;0;0;0
"201213";"01044202";"01";"04";"42";"02";"1";14322;1781;226;0;0;0;0
"201213";"01044203";"01";"04";"42";"03";"1";11811;3828;0;0;0;0;0
"201213";"02010101";"02";"01";"01";"01";"1";2376;2178;1371;279;0;0;0
"201213";"02010102";"02";"01";"01";"02";"1";2927;2032;5535;2480;0;0;0
"201213";"02010103";"02";"01";"01";"03";"1";10853;4432;244;0;0;0;0
"201213";"02010104";"02";"01";"01";"04";"1";2777;1812;545;0;0;0;0
"201213";"02020201";"02";"02";"02";"01";"1";126;157;0;0;0;0;0
"201213";"02020202";"02";"02";"02";"02";"1";1559;2839;1227;139;0;0;0
"201213";"02020203";"02";"02";"02";"03";"1";2971;6931;560;0;0;0;75
"201213";"02020204";"02";"02";"02";"04";"1";5853;4706;1239;295;0;0;0
"201213";"02020205";"02";"02";"02";"05";"1";2178;2638;10091;25;0;0;0
"201213";"02020206";"02";"02";"02";"06";"1";6642;5712;6457;93;0;0;0
"201213";"02030301";"02";"03";"03";"01";"1";5099;3869;280;73;0;0;0
"201213";"02030302";"02";"03";"03";"02";"1";10045;3266;0;0;0;0;0
